Customer ID,Name,Address,Engagement Score,Satisfaction Level,Role within Service,Action Intent,Has Bought,Date
5149,Abigail Mcintyre,"18404 Cooper Vista, Davidton, SC 31292",699.2753468,83.45284574,every,dream,FALSE,"4,5,2014"
9948,Rhonda Perez,"05595 Sabrina Land, Michaelberg, IN 49471",255.7154168,49.37254256,what,however,FALSE,"27,1,2014"
6536,Andrea Gordon,"39148 Bruce Loop Suite 929, West Diane, CO 84836",816.6300169,20.3790601,property,old,FALSE,"8,5,2014"
2871,Robin Brown,"18054 Mata Forks Apt. 434, Rodneyton, TN 34094",420.6446437,34.22665394,,speak,FALSE,"15,6,2013"
7131,Kelsey Rios,"930 Collins Drives Suite 358, Alejandraborough, UT 06684",,60.31867544,future,decade,FALSE,"5,7,2017"
3444,Catherine Baxter,"63374 Barton Run, West Anthony, DE 06232",345.8567201,12.40992755,such,education,TRUE,"27,10,2021"
1282,Angela Patterson,"6107 Stone Curve Apt. 190, Edwardstown, NE 89207",444.6904128,47.79441797,what,ready,TRUE,"20,10,2012"
4559,Megan Fry,"661 Nelson Mews, West Johnathanbury, MI 75847",102.0260705,,reflect,agreement,FALSE,"13,10,2019"
4430,Daniel Watson,"19398 Castillo Drive Apt. 877, West Jeffrey, NV 64813",703.5169867,23.7457241,training,interesting,TRUE,"13,4,2015"
9033,Kevin Scott,"837 Kathleen Pass Suite 649, Melissafurt, VT 16248",912.1857008,80.22726763,because,air,TRUE,"14,4,2013"
8071,Todd Lambert,"Unit 9640 Box 1641, DPO AP 63358",425.8715175,38.47140115,leader,character,TRUE,"8,12,2020"
4618,Shane Young,"81904 Susan Summit Apt. 470, Lake Keithchester, IN 91372",893.1410772,34.57285741,,politics,FALSE,"9,11,2014"
9106,Colleen Jordan MD,"826 Jessica Mountain, East Melinda, MA 40392",153.5634883,92.45593269,full,big,TRUE,"16,1,2011"
4916,Sandra Alvarez,"3296 Simpson Club Apt. 986, West Stephanieport, MN 80911",803.3008143,86.07614354,central,team,TRUE,"21,12,2015"
6756,Emma Johnson,"222 Michelle Parks, Davidfort, MT 35344",743.4918603,27.37366465,operation,man,FALSE,"16,12,2019"
5660,Mary Cole,"66259 Alexander Canyon, Lake Gabriel, CO 26098",254.410324,41.31482343,certainly,physical,FALSE,"27,8,2013"
1004,Tony Olson,"255 Robinson Valley Apt. 243, South Brandihaven, WV 48750",650.0606173,20.83341057,management,glass,FALSE,"22,9,2012"
9490,Jeffrey Wells,"4424 Corey Plains Suite 841, East Karenchester, IL 60781",802.1046867,72.30569501,blood,play,FALSE,"24,2,2010"
1162,Ricky Davis,"05844 Mccall Fork, Garciatown, KS 13964",450.976921,95.87144457,student,woman,TRUE,"10,2,2010"
1662,Jamie Garrison,"913 Sylvia Union Suite 017, Kimberlyport, PA 95806",168.3662506,66.37415719,source,position,TRUE,"18,8,2017"
1914,Brian Roberts,"668 Stephen Gateway Suite 641, Port Tina, MO 30041",366.5101199,11.42089986,standard,they,TRUE,"13,5,2013"
9451,Michelle Brown,"93405 Jay Neck Suite 320, South Pamela, GA 88857",506.2676444,,tonight,benefit,FALSE,"21,4,2022"
8918,Laura Edwards,"96225 Clark Village Suite 009, South Alexis, SC 32892",556.0870446,15.04071634,why,shake,TRUE,"4,6,2011"
5077,Monica Oconnor,"1688 Garcia Land, Jonesstad, MN 34883",843.1012551,79.75220972,remain,shoulder,TRUE,"5,11,2011"
3394,Sarah Ramsey,"661 Lisa Court, Bennettbury, MA 34399",180.7443384,,institution,development,FALSE,"20,8,2019"
6265,Jennifer Mccann MD,"797 Anderson Motorway, Nelsonmouth, MO 13091",208.9820261,10.26346273,consumer,certainly,TRUE,"10,3,2018"
1678,James Wells,"8066 White Tunnel Suite 414, North Nicholasburgh, GA 02341",702.4194869,91.78599975,hand,generation,FALSE,"22,8,2017"
3258,Patrick Schwartz,"Unit 5896 Box 1817, DPO AE 88591",655.7195195,51.52281818,paper,ahead,FALSE,"12,7,2017"
2725,John Briggs,"1754 Matthew Ford Suite 274, Ramirezfurt, OR 20188",821.5862655,38.49139519,career,himself,FALSE,"24,7,2021"
1345,Anthony Frazier,"USNV Smith, FPO AE 08168",152.0091256,71.51508194,by,candidate,TRUE,"23,1,2019"
2929,Dr. Ronald Walters,"65950 Cervantes Radial, Port Kevinside, SC 84202",759.8847435,19.47304896,person,without,FALSE,"17,7,2010"
5846,Steven Olson,"9988 Cruz Throughway, Port Shawn, ME 21360",749.9517216,65.9404424,offer,draw,TRUE,"5,12,2012"
9700,Christopher Green,"62551 Campbell Corner, Jessicaberg, GA 30178",949.8528583,,,dinner,FALSE,"24,5,2020"
5664,Alexis Barnes,"2101 Fernandez Circles Suite 734, South Emilyborough, SD 09220",362.8950969,21.35101689,,which,FALSE,"24,8,2014"
7797,Nicole Mullins,"707 Amber Trail Suite 444, Martinbury, PA 88952",147.7156088,66.54231545,your,mind,FALSE,"25,4,2022"
2223,Mark Farley,"079 Gail Orchard, Campbellburgh, AL 42121",318.3839187,17.60299788,successful,thousand,TRUE,"27,4,2011"
9755,Stacey Martin,"467 West Center, South Danielchester, AR 52763",403.8764334,46.4447002,mother,number,TRUE,"18,6,2022"
4677,Ebony Suarez,"326 Holly Rest, Stephensside, TX 74295",944.9458223,74.51138847,wife,great,FALSE,"17,4,2019"
3739,Samantha Gilbert,"323 Travis Stravenue, Port Joseberg, VT 17054",,30.05420665,position,yard,TRUE,"21,4,2015"
4079,Corey Hampton,"844 Ingram Motorway Apt. 015, New Monicaville, DC 73836",304.7632842,39.5792506,church,author,TRUE,"13,2,2016"
6929,Leslie Bauer,"11315 Gregory Isle Suite 891, Johnbury, IA 59446",238.9759,80.16074764,serious,her,,"23,4,2012"
6520,Christine Collins,"4579 Wolf Mills, New Kimbury, IN 46271",220.6341706,74.95278951,audience,rest,TRUE,"25,6,2021"
4906,Johnathan Hodges,"650 Brittany Mission, West Rebecca, NJ 33346",275.5084536,41.17910527,article,base,FALSE,"21,5,2011"
2315,Benjamin Leonard,"3827 Young Center, Millsview, IN 85991",324.3767609,82.0705965,financial,event,TRUE,"1,11,2021"
5181,Theresa Norman,"790 Shawn Loaf, New Allen, NY 26387",665.6623309,26.95084339,dog,need,TRUE,"12,8,2016"
8079,Bridget Salazar,"7093 Dominguez Springs, Patriciachester, DE 73765",450.2330852,95.63072623,across,key,FALSE,"9,6,2015"
4198,Danielle Moyer,"50262 West Course, Lake Paul, MD 68910",804.7198752,87.50477531,government,enjoy,FALSE,"12,12,2010"
1291,Jerry Erickson,"PSC 8536, Box 9824, APO AA 81466",737.0014537,69.1388669,gun,law,TRUE,"25,6,2014"
1890,Miss Amber Hester,"1090 Mendoza Plains Apt. 995, Chelseaport, NY 50409",696.8081571,13.78180702,Republican,then,FALSE,"10,3,2014"
9541,Stephanie Maldonado,"0818 Sharon Squares Suite 903, Michaelberg, TX 19962",986.7825073,94.56862688,understand,need,TRUE,"12,8,2013"
3108,Caitlin Johnson,"288 Kelly Stravenue Suite 332, East Rachel, NH 75857",841.7854168,70.08748539,begin,recent,TRUE,"24,11,2019"
9270,Bianca Khan,"6889 Alvarez Terrace Apt. 528, Russellton, MS 12622",510.6065042,42.86110475,rate,appear,FALSE,"6,10,2016"
9467,Michaela Sweeney,"9945 Riddle Glen Suite 528, Gateschester, KY 16235",881.4774796,96.59308973,all,later,FALSE,"20,9,2012"
8003,Jacob Carr,"387 Sanchez Pass Apt. 504, Richmondburgh, RI 57700",319.5653987,66.55811706,imagine,table,FALSE,"23,5,2013"
8537,Morgan Johnson,"6360 Stevens Harbors Suite 221, Palmerfort, HI 07362",728.4315858,38.29079764,article,authority,FALSE,"10,12,2016"
5796,Mary Pruitt,"68637 Brian Street Apt. 219, East Joy, WA 81962",480.0115514,37.55709637,,other,TRUE,"16,4,2019"
1199,Stephen Blankenship,"858 Anthony Square Suite 537, Port Brianfort, OK 24544",272.9131968,61.2718979,attack,billion,TRUE,"17,6,2015"
6243,Terri Padilla,"82053 Blake Union Suite 504, Curtiston, HI 37072",984.2531942,95.0976035,also,teach,FALSE,"24,1,2018"
5462,Yolanda Patel,"156 Monroe Cove, Fernandezborough, OH 24403",528.7684049,26.28993184,serious,common,FALSE,"18,11,2010"
5849,Steven Stevens,"85274 Ryan Landing, Markport, MT 85593",127.5391213,94.07989707,front,music,TRUE,"19,1,2015"
7047,William Baker,"811 Torres Prairie, Port Megan, AZ 10268",770.472455,86.29973141,name,game,FALSE,"20,12,2022"
1102,Kathryn Pace MD,"7442 Alexander Flats Suite 489, North Maryside, AR 17259",262.8114917,79.28413437,wait,century,FALSE,"19,2,2022"
5087,Elizabeth Garner,"200 Anderson Radial, South Wayneborough, FL 03054",418.1654506,40.39602782,black,despite,FALSE,"5,7,2017"
6182,Kathleen Benson,"456 Robin Light, West Stephanieton, AR 82608",255.914847,86.21189043,live,because,FALSE,"22,3,2013"
7950,Angel Dean,"9737 Misty Shoal, Bryanborough, SC 42274",833.4367921,78.44382902,protect,into,FALSE,"13,4,2011"
5307,Peggy Berger,"6117 Peterson Mills Suite 541, South Casey, MT 75428",972.9118857,86.31389454,almost,because,,"16,4,2020"
3171,Michael Valdez,"518 Walker Via, New Amy, IA 81338",817.1839211,64.33657581,enjoy,admit,FALSE,"5,8,2020"
6388,David Jones,"1735 Joshua Bypass, North Elizabethside, IA 58680",304.0187279,16.81806678,leave,black,,"8,7,2011"
3453,Sabrina Lawrence,"6298 Vanessa Loop Suite 439, Amberberg, TN 20160",267.8835012,42.95008121,,old,TRUE,"12,11,2021"
7659,Tony Jones,"6102 Tiffany Fall, West Jamesburgh, MN 81761",840.5622191,90.78404023,civil,hope,TRUE,"15,1,2016"
4645,Tracie Olsen,"7319 Kristina Plaza, Stephaniemouth, NY 37927",,12.44491372,various,occur,FALSE,"18,10,2013"
5399,Lori Garcia,"174 Roger Way Suite 271, Hernandezside, KY 65593",288.8131401,36.55859573,sound,arm,,"5,7,2021"
2196,Michelle Owens,"834 Elizabeth Trail Suite 472, North Gina, NE 58934",600.4842184,36.52902503,charge,guess,FALSE,"15,2,2010"
9657,Haley Mckinney,"469 Stephanie Terrace Suite 186, Sharpchester, MD 72959",301.3058744,76.91709309,travel,maintain,FALSE,"20,8,2013"
9580,Crystal Molina,"5516 Lee Harbors, North Jamesshire, DE 05472",880.913747,89.97821936,well,record,FALSE,"3,7,2017"
2117,Adam Howard,"473 Emily Mountains, North Williefort, ME 81287",454.7258641,30.22280908,himself,son,TRUE,"4,7,2014"
1905,Mary Frazier,"8804 Sherry Landing, Port Thomasside, GA 02197",101.3029877,15.10185284,until,happy,FALSE,"2,5,2018"
8406,Elizabeth Lynch,"17045 Gibson River Suite 987, Reyesfort, ID 41197",405.2122929,42.85675556,huge,anything,FALSE,"16,7,2017"
9010,Matthew Edwards,"993 Jessica River, South Tiffany, CO 80183",479.2265043,28.50925492,some,today,TRUE,"22,5,2018"
3473,Ethan Salazar,"USNS Carson, FPO AA 82129",284.5881561,47.36753711,effect,whatever,TRUE,"25,9,2021"
1522,Kelly Edwards,"7824 Smith Point Suite 627, Shawland, ID 18037",470.5392361,59.05895838,experience,budget,FALSE,"19,8,2014"
2981,Anthony Anderson,"943 Patrick Mountains Suite 178, Snyderside, AR 75022",930.4131949,49.37998843,quality,recognize,TRUE,"22,5,2016"
7376,Douglas Petty,"USNS Chandler, FPO AE 39309",435.8560406,96.50949437,if,indeed,TRUE,"15,5,2018"
6688,Garrett Perez,"1792 Makayla Road Suite 525, Coxport, CA 07894",150.9782171,51.74381296,live,ball,TRUE,"24,10,2018"
9244,Marcus Olsen,"242 Rangel Lodge Apt. 316, Port Crystal, ND 23489",423.2725919,46.89501982,parent,produce,FALSE,"8,6,2012"
5724,Ryan Johnston,"30202 Shirley Village Apt. 660, Diazview, WY 89415",743.0192601,,story,five,FALSE,"12,9,2013"
3625,Stephen Brown,"8342 Miller Hills, East David, MT 44444",864.3103651,89.09502504,or,technology,FALSE,"1,2,2020"
2074,Matthew Morgan MD,"3786 Alex Turnpike Suite 555, Joshuaton, NE 09184",599.5596021,49.3392591,fish,century,TRUE,"20,2,2012"
7016,Ms. Jennifer Combs,"485 Turner Roads, Port Jessica, MD 03017",604.8104368,40.44410436,,entire,FALSE,"19,6,2012"
7366,Andre Austin,"2369 Andrea Turnpike, New Leefort, NE 54729",354.0135802,76.49841536,,thing,FALSE,"15,11,2011"
9852,Martin Tate,"484 Mcguire Terrace, New William, AL 17123",275.7460467,52.34538074,lose,learn,TRUE,"20,10,2015"
9440,Austin Anderson,"32989 James Forks, Kaitlynfurt, ID 79148",582.7315486,47.18794245,range,name,FALSE,"21,5,2018"
5765,Savannah Hale,"678 Matthew Ridge Suite 006, Danielleland, SC 95793",675.5257388,49.90984966,financial,away,FALSE,"21,5,2020"
7311,John Johnson,"9370 Pena Pass Suite 725, New Veronicastad, NM 20128",498.2517994,12.61295385,person,wife,TRUE,"10,11,2013"
4692,Laurie Gilbert,"5711 Phillips Forge, West Coreyton, NH 06183",769.5009423,95.33126689,themselves,site,TRUE,"18,9,2010"
2580,Michael Smith,"177 Sanchez Springs, Mcfarlandburgh, NJ 72428",983.8307142,65.99434505,want,determine,TRUE,"8,12,2017"
3707,Matthew Smith,"889 Ronald Forks Apt. 233, Sylviatown, ND 23521",,82.57043037,herself,information,FALSE,"25,4,2017"
7100,Kenneth Sherman,"4061 Sarah Mission, North Robin, AZ 31438",132.7240165,93.91855163,catch,end,TRUE,"3,6,2017"
6841,Joseph Saunders,"701 Hernandez Hill, Lake Josephburgh, WV 03375",671.2978942,62.66273538,structure,still,TRUE,"27,6,2022"
8068,Victoria Smith,"5189 Mary Throughway Suite 677, Lake Amanda, MA 32217",242.7963268,36.753425,action,shake,TRUE,"1,12,2018"
6049,Angela Powell,"Unit 9671 Box 6569, DPO AP 48022",324.4233044,42.28950616,kitchen,production,TRUE,"9,8,2013"
8170,Christopher Cox,"45499 Bethany Road, Bishopborough, WY 81737",260.0962538,34.42368754,exactly,service,TRUE,"24,8,2016"
4561,Patrick Clark,"9823 Benjamin Cliffs, Warrenview, CT 73892",494.2765258,13.78295054,scientist,us,,"18,3,2018"
3247,James Walker,"1258 Tina Tunnel Suite 276, South Shannon, HI 69006",217.6563465,21.61207864,dream,six,FALSE,"22,12,2015"
8614,Natalie Henderson,"442 Adams Unions Apt. 528, Jonesberg, CT 68885",359.32187,37.63915932,environment,my,,"16,5,2013"
6168,Kaitlyn Mclaughlin,"962 Joseph Fords, Mirandahaven, NH 40348",103.5306939,70.60408158,attention,agency,FALSE,"9,4,2018"
5133,Joseph Garner,"6544 Michael Bridge, Burnettfort, RI 12196",623.0392811,27.76879607,stage,them,TRUE,"21,8,2020"
2356,Patrick Bowman,"44533 Nicole Prairie Suite 898, North Amyfurt, RI 97679",591.8106564,52.61535569,mean,ability,FALSE,"27,2,2015"
8744,David Reid,"USNS Martinez, FPO AP 61999",229.1587605,56.51951321,describe,Mrs,FALSE,"16,11,2018"
1059,Heather Martin,"6420 Alvarez Light Suite 716, North Hollybury, WI 56871",568.6314083,92.61661718,degree,turn,,"19,3,2019"
4663,Michael Obrien,"36062 Brittany Ranch Suite 068, Lloydville, MT 66041",373.5049779,55.77152772,article,hard,FALSE,"25,6,2022"
1814,Jonathan Guerrero,"79620 Kenneth Pine, Port Mike, VT 13604",166.1350777,58.3394289,deep,better,TRUE,"24,9,2017"
3996,Donna Wilson,"PSC 5704, Box 8809, APO AE 40741",407.328396,27.28108886,feel,both,FALSE,"27,8,2010"
4256,Mary Robles,"652 Patterson Pass Suite 877, Jarvisberg, DC 41289",106.7654981,23.86136023,budget,process,TRUE,"7,8,2018"
5853,Derek Taylor,"155 Natalie Expressway Apt. 351, Lake Jeffrey, UT 44221",770.1533945,95.44284713,,open,FALSE,"7,4,2013"
6256,David Johnson,"77838 Williams Bridge, West Colleen, AR 40249",127.3359892,35.07319498,power,eight,TRUE,"10,3,2011"
1729,Walter Ponce,"7571 Timothy Lane Suite 451, Rileymouth, WA 18835",767.9993688,,relate,let,TRUE,"6,1,2021"
8149,Jamie Myers,"PSC 0573, Box 6085, APO AP 33605",452.67522,54.30927647,question,ok,TRUE,"20,8,2019"
5012,Joshua Allison,"36060 Sarah Fords, Melissaburgh, MN 03305",666.3372781,83.31898481,example,word,TRUE,"24,7,2014"
8734,Jane Phillips,"0647 Gregory Dale Apt. 179, Lake Karafort, MS 61171",212.7329273,48.0777512,thus,along,TRUE,"16,12,2018"
2788,Billy Woods,"21226 Hicks Pass Apt. 662, Amyfurt, VT 82974",915.4969565,37.29893323,what,recently,FALSE,"24,11,2018"
3163,Bruce Rivera,"199 Dean Port Apt. 406, Mauriceside, MA 65111",500.7786465,35.43893524,sometimes,theory,TRUE,"4,3,2017"
3232,Vincent Tran,"468 Black Ports Apt. 042, Johnsonborough, FL 23727",243.3219664,88.86238464,million,mission,TRUE,"26,11,2020"
9718,Alexander White,"3096 Walker Isle, Edwardsborough, WV 39897",577.0699834,66.55483048,rock,maybe,FALSE,"20,12,2020"
9957,Sarah Garrett,"1835 Katherine Ville, Jennifertown, AL 65776",724.4566834,85.73532306,significant,down,TRUE,"17,12,2014"
5205,Michael Williams,"1587 Andrea Extension Apt. 882, West Kathrynland, WI 71489",924.1048359,81.1415916,age,open,TRUE,"15,1,2016"
7717,Brittany Villa,"54991 Erika Common, Dominguezport, WV 59843",937.3817111,20.39723951,,about,FALSE,"25,9,2020"
7127,John Santiago,"200 Donna Alley Apt. 778, Port Richard, GA 54504",797.6801177,70.88258986,either,kind,TRUE,"21,7,2018"
5738,Jeffrey Hansen,"8571 Mcdowell Green Apt. 377, West Tammymouth, MT 83427",411.1442857,68.04570626,official,seem,FALSE,"22,8,2013"
1964,Beverly Larsen DVM,"034 Robertson Shores Suite 728, Stevenside, HI 26487",293.639115,73.80817918,almost,manage,FALSE,"23,10,2011"
9516,Leslie Medina,"424 Wendy Walk, Martinezton, MN 56836",512.4092104,93.23357754,detail,list,TRUE,"3,7,2015"
3754,Christine Taylor,"749 Devin Groves, Monroeside, IN 20025",298.987379,89.20685272,interview,treatment,TRUE,"11,2,2019"
5075,Cole Rodriguez,"960 Jennifer Stream Apt. 181, Annettechester, MI 56658",353.3475738,32.33278729,born,local,TRUE,"24,1,2019"
1833,Adam Miller DDS,"37749 Douglas Crossroad Suite 787, Schmidthaven, ND 07069",614.9489383,59.78048794,blue,wide,,"3,1,2019"
9625,John Arnold,"PSC 9656, Box 9409, APO AP 89170",152.5985475,,we,animal,FALSE,"21,2,2013"
4611,Adam Saunders,"537 Torres Oval Suite 446, Emilyland, RI 20010",388.5844306,70.56068199,operation,oil,TRUE,"23,6,2022"
6411,Joshua Williams,"3389 Rojas Harbor, Reginaburgh, NE 40112",536.8156766,57.09086703,sound,you,TRUE,"5,8,2022"
8281,Robert Alvarez,"08038 Payne Manors, Markmouth, DE 04345",148.9001671,14.85161295,claim,while,FALSE,"17,5,2018"
4291,Mary Bowers,"8595 Katherine Estates, Joshuahaven, NE 96828",398.2007061,11.29351993,never,fear,TRUE,"26,7,2022"
4795,Gary Wallace,"36825 Jeffrey Loaf, New Nathanton, NY 67888",760.2268497,93.26193401,,hard,FALSE,"9,11,2022"
9722,Eric Huang,"034 Aaron Ranch, East Frank, FL 09067",398.0435671,20.56629247,nothing,certainly,FALSE,"22,7,2014"
2072,Rebecca Williams,"60833 Kramer Hills Suite 176, New Andrewfort, TX 88118",726.3698055,17.82280829,see,deep,TRUE,"20,6,2017"
3441,Ann Mcgrath,"8903 Linda Ford Suite 783, East Aaronbury, ND 54049",560.7266141,57.65310192,culture,religious,FALSE,"3,5,2014"
3966,Julie Freeman,"3674 Jones Mount, Port Rebeccaview, MI 25350",380.419457,76.02455317,bank,alone,FALSE,"22,1,2021"
5097,David Cline,"133 Kaitlyn Circles, Gravesstad, CO 39308",573.4027617,94.15956329,western,future,FALSE,"17,10,2020"
6089,Michelle Rogers,"70390 Joseph Springs, South Valerie, GA 82588",236.931495,92.11375467,family,which,TRUE,"23,4,2015"
8034,Richard Carey,"28314 Sandra Drives, East Erica, TX 09525",605.5257828,22.68712962,alone,even,FALSE,"19,10,2013"
4360,Susan Nelson,"891 Daniel Radial, East Paulaborough, HI 13186",414.3648373,74.83814258,section,still,TRUE,"21,3,2013"
5069,James Rose,"03089 Harrison Path Suite 566, Douglasberg, VT 62963",251.5437216,17.05422459,important,cell,FALSE,"10,6,2013"
6257,Angela Robinson,"5893 Sanchez Pines, South Charles, TX 05372",,14.27420837,bank,culture,FALSE,"3,12,2012"
4380,Derek Andrews,"6444 Mark Station Apt. 339, Chelseaberg, VA 87854",917.540156,57.19005093,from,three,TRUE,"26,3,2015"
2706,Jody Cox,"1625 Mary Fields, Williamchester, MT 56510",138.2947838,83.18344325,miss,response,TRUE,"19,9,2014"
5247,William Rose,"2410 Katherine Viaduct Suite 435, New Shannonshire, ID 68183",123.2859029,36.40733307,will,later,TRUE,"23,9,2022"
4286,Sean Boyd,"5291 Humphrey Rue Suite 627, Tracyberg, ID 44903",121.32567,32.40820884,fund,among,FALSE,"18,9,2012"
8652,Renee Patton,"236 Leslie Ranch Suite 461, Ericksonfurt, OK 80278",186.738838,60.24288979,like,there,TRUE,"14,8,2021"
4342,Heather Murphy,"2418 Baker Ports, Garciatown, HI 47070",704.2678781,65.83862729,resource,throughout,TRUE,"22,4,2022"
6234,Lauren Hill,"Unit 7658 Box 1466, DPO AA 69091",,66.09328136,less,seem,FALSE,"21,10,2020"
9382,Brandi Holmes,"0976 Alexander Road, Lewisfort, VA 95120",411.0015591,32.6578911,name,traditional,FALSE,"4,2,2018"
2723,Matthew Walton,"564 Christine Summit, West Melissa, AL 75788",175.6130115,20.99203507,close,city,TRUE,"1,10,2021"
7247,Mrs. Kimberly Walton,"01302 Charles Common Apt. 471, Lake Aprilborough, NJ 86736",371.4657335,68.6212731,current,trouble,FALSE,"11,2,2019"
1963,Sara Davis,"1201 Simmons Meadows Suite 409, Fullertown, NC 45052",661.8250944,85.1419262,difference,example,TRUE,"1,2,2017"
4268,Timothy Morales,"PSC 3603, Box 5756, APO AP 98197",172.854807,75.14390384,fact,apply,FALSE,"1,7,2011"
8625,Jean Blake,"1829 Malone Land, East Jeremy, SD 85359",334.0747895,84.03429769,exist,well,TRUE,"13,9,2020"
2467,Ralph Garcia,"1742 Hernandez Forges, Port Todd, NV 63706",337.9763239,98.72263878,learn,raise,TRUE,"8,12,2012"
3286,Blake Proctor,"7297 Jonathan Knolls Suite 502, West Cynthiaside, CO 10501",870.8721136,47.88319087,kid,attention,FALSE,"1,5,2021"
8970,Melissa Smith,"92895 Bright Mount Apt. 314, North Mariah, UT 69729",331.2935543,44.51417104,husband,pay,TRUE,"20,4,2021"
1591,Jessica Thomas,"1484 Monique Plains Apt. 073, Briggsside, NE 47484",526.4033068,69.97128046,but,account,FALSE,"11,10,2012"
2369,Rhonda Adams,"9362 Paige Garden Suite 776, Brownland, NM 56052",972.0587176,34.63885429,image,career,TRUE,"22,9,2011"
3580,Stacie Lynn,"32986 Kari Via Suite 538, East Brandonhaven, GA 16796",977.9250775,58.53815402,ball,thought,FALSE,"20,5,2013"
8934,Tracey Hall,"8033 Wilson Vista Apt. 957, East Jonathan, OH 08873",306.5256027,53.47561611,measure,in,FALSE,"11,8,2016"
7590,Marcus Flowers,"55781 Robinson Ramp Suite 706, Rochashire, SD 24470",758.8699306,47.71964457,at,our,FALSE,"8,6,2015"
5602,Mrs. Olivia Bright,"Unit 6692 Box 8450, DPO AP 49046",852.2144555,39.54525476,image,whether,TRUE,"7,12,2022"
5149,Joshua Farmer,"84469 Christina Mews, South Timothy, MO 60580",917.4994242,53.94013164,draw,girl,FALSE,"24,3,2014"
7864,Carrie Morales,"66321 Murphy Overpass Apt. 964, East Robertfurt, GA 49062",331.0741238,94.18115601,become,control,FALSE,"22,2,2022"
8315,Paul Wilson,"1480 Hines Parkways, Port Debbie, KY 28955",363.6987979,38.22717571,way,those,TRUE,"18,1,2017"
1589,John Stewart,"826 Scott Skyway, Port Hollyberg, DE 01431",575.3094287,54.46185942,responsibility,report,TRUE,"6,3,2011"
7141,Gabriel Rodriguez,"100 Merritt Glen, Port Kevinview, AL 72370",314.1177482,57.75374614,manager,prove,TRUE,"3,11,2022"
2328,Kathleen Marks,"USNS Hancock, FPO AA 62422",443.3453863,79.70683398,none,director,TRUE,"3,11,2014"
1655,Renee Warren,"6028 Castillo Tunnel Suite 139, Emilyside, VA 04239",436.710537,49.89868813,discuss,prepare,TRUE,"21,12,2012"
9182,Blake Welch,"89726 Patel Locks Apt. 767, West Connor, UT 76832",384.0049724,52.00536509,name,candidate,FALSE,"1,11,2017"
9653,Margaret Ellison,"496 Jones Burg Apt. 819, Port Shawnport, ME 03586",209.4982208,42.89037752,development,nation,TRUE,"18,9,2011"
5015,Anne Graham,"47681 Allen Green Apt. 673, West Courtneyberg, CT 22773",505.3521943,64.3215705,drive,man,TRUE,"26,6,2022"
2278,Tammy Henson,"7268 Nolan Springs, Smithtown, TX 19034",478.5461263,57.09166123,alone,instead,TRUE,"15,4,2020"
8598,William Jackson,"262 Rush Extension, West Alexaton, NC 21700",475.8656926,37.17736727,run,green,FALSE,"18,11,2015"
3665,Angel Melendez,"09247 Wagner Pines, Foxville, NH 35210",151.145101,97.5481159,simply,exist,FALSE,"18,3,2022"
5725,Rachel Simon,"9661 Holly Springs Apt. 071, New Michael, CA 44055",852.4232133,88.1887251,buy,senior,FALSE,"5,11,2015"
8076,Austin Hill,"085 Snow Summit, Port Michael, OH 48988",493.247029,61.48005475,reveal,health,TRUE,"17,10,2010"
7062,Taylor Velazquez,"87802 Brown Pine, Sabrinamouth, SC 61498",257.3185715,52.9026662,weight,light,TRUE,"4,7,2012"
2470,Sarah Hayes,"165 Devin Expressway Suite 270, South Carl, OH 96599",337.6828664,27.66297069,budget,continue,FALSE,"2,12,2015"
9931,Mrs. Samantha Olson,"4532 Downs Island, Andreachester, UT 30701",763.2362033,68.1378091,even,dinner,FALSE,"24,10,2011"
5216,Amanda Dunlap,"98392 Alan River Apt. 187, Jordanmouth, HI 43424",640.626473,44.92419754,production,allow,FALSE,"18,7,2020"
4483,Vicki Ellison,"84100 Barry Alley Apt. 785, North Matthewton, MD 63153",267.7721482,97.04089156,tend,although,FALSE,"8,9,2011"
9362,Randy Sherman,"38035 Emily Springs, Powellside, AR 05806",171.5965759,38.63089043,health,toward,FALSE,"23,8,2013"
2344,Alyssa Hoffman,"79621 Dawn Fords Apt. 098, Parsonsstad, DE 81472",827.0811944,44.59299591,population,man,TRUE,"1,6,2018"
1360,Jessica Wood,"635 Bell Plains, New James, SD 28206",121.3115739,58.81314546,chance,administration,FALSE,"18,12,2021"
8402,Timothy Torres,"USS Smith, FPO AP 61210",109.7312691,18.64757193,school,budget,TRUE,"15,2,2013"
2984,Michael Conway,"7319 Michael Ford Suite 278, Waretown, NM 63450",625.9838423,50.1676723,listen,although,TRUE,"16,4,2012"
8576,Nicole Ortiz,"208 Brown Isle, Sherrifort, RI 08806",536.4231924,90.71034204,avoid,mother,FALSE,"16,10,2015"
4464,Theodore Yang,"7117 Matthew Lakes Suite 681, Kimmouth, OH 25682",980.3929819,67.33305126,scene,firm,TRUE,"21,12,2022"
8991,Ethan Howard,"89962 Jackson Freeway, Ryanshire, WI 91591",884.7624684,54.54817305,goal,military,TRUE,"25,12,2019"
9299,Sean Murphy,"3504 Benjamin Inlet Apt. 722, West Lisa, VT 45173",980.6254644,74.27888128,of,exactly,TRUE,"16,8,2013"
3194,Debra Ross,"413 Walker Crossing Suite 855, New Shannonport, VA 68829",846.5637253,47.50764382,until,of,FALSE,"17,3,2013"
